Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtscRxCode,DtcsPolarity,Mode,TStep,Comment,Distance
163,KB0VJJ,147.39,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,"Summit | OPEN | On-Air | Colorado Connection | CCARC | 2015-01-30
    Please help us confirm this repeater!",57.9
164,K0GUR,448.15,-,5,TSQL,141.3,141.3,23,23,NN,FM,5,Denver | OPEN | On-Air | K0GUR | CCARC | 2017-01-13,57.9
165,K0JSC,446.9875,-,5,,88.5,88.5,23,23,NN,DIG,5,Pueblo | OPEN | Off-Air | CCARC | 2017-01-02,58
166,KJ0T,147.24,+,0.6,Tone,103.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | Off-Air | TARA | CCARC | 2012-06-13
    Please help us confirm this repeater!",58
167,K0JSC,447.275,-,5,TSQL,100,100,23,23,NN,FM,5,Pueblo | OPEN | On-Air | CCARC | 2017-01-06,58
168,N1UPS,449.3,-,5,Tone,100,88.5,23,23,NN,FM,5,Adams | OPEN | On-Air | N1UPS | CCARC | 2017-04-24,58.2
169,N0SZ,445.0875,-,5,,88.5,88.5,23,23,NN,DIG,5,Fremont | OPEN | On-Air | K2AD | 2018-02-01,58.9
170,N0SZ,446.8125,-,5,,88.5,88.5,23,23,NN,DIG,5,"Chaffee | OPEN | On-Air | RMHAM | 2015-01-13
    Please help us confirm this repeater!",59.9
171,K0ML,147.045,+,0.6,Tone,123,88.5,23,23,NN,FM,5,Adams | OPEN | On-Air | Northglenn RA | CCARC | 2017-04-10,61.7
172,WB0QMR,146.7,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Summit | OPEN | On-Air | GRARC | CCARC | 2013-01-07
    Please help us confirm this repeater!",62.4
173,N0SZ,445.05,-,5,,88.5,88.5,23,23,NN,DIG,5,Adams | OPEN | On-Air | K2AD | CCARC | 2018-02-01,63.1
174,K0JSC,448.325,-,5,TSQL,100,100,23,23,NN,FM,5,Custer | OPEN | On-Air | 2017-01-06,63.3
175,KB0TUC,927.775,-,25,DTCS,88.5,88.5,116,116,NN,FM,5,"Custer | OPEN | On-Air | Royal Gorge Amateur Radio Club | CCARC | 2012-06-14
    Please help us confirm this repeater!",63.3
176,KB0TUC,147.06,+,0.6,TSQL,77,77,23,23,NN,FM,5,"Custer | OPEN | On-Air | http://www.qsl.net/rghc | CCARC | 2012-06-14
    Please help us confirm this repeater!",63.3
177,KC0CVU,145.295,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | Cheyenne Mtn Repeater Group | CCARC | 2015-01-30
    Please help us confirm this repeater!",63.3
178,KB0VJJ,147.285,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Chaffee | OPEN | On-Air | Colorado Connection | CCARC | 2016-05-23,63.3
179,ND0Q,919.1,-,25,Tone,88.5,88.5,23,23,NN,FM,5,Pueblo | OPEN | Off-Air | Pueblo HC | CCARC | 2016-07-14,63.3
180,KB0TUC,448.15,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Custer | OPEN | On-Air | Royal George ARC | CCARC | 2017-03-11,63.3
181,KB0VJJ,145.445,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Lake | OPEN | On-Air | Colorado Connection | CCARC | 2013-06-14
    Please help us confirm this repeater!",63.7
182,KC0CVU,449.65,-,5,Tone,107.2,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | CCARC | 2018-01-15,63.9
183,WZ0N,449.925,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | CCARC | 2013-07-05
    Please help us confirm this repeater!",63.9
184,W0LMA,448.925,-,5,Tone,131.8,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | W0LMA | CCARC | 2012-11-10
    Please help us confirm this repeater!",64
185,W0WYX,449.825,-,5,Tone,103.5,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | Rocky Mountain Radio League | CCARC | 2012-11-16
    Please help us confirm this repeater!",64
186,W0LSD,146.745,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | Off-Air | CLARA | CCARC | 2018-03-12,64.5
187,N0SZ,449.225,-,5,TSQL,141.3,141.3,23,23,NN,FM,5,Gilpin | OPEN | On-Air | Rocky Mountain Ham Radio (RMHR) | CCARC | 2015-11-03,64.8
188,KB0VJJ,145.31,-,0.6,TSQL,88.5,123,23,23,NN,FM,5,Gilpin | OPEN | On-Air | Colorado Connection | CCARC | 2015-12-06,64.8
189,ND0Q,224.32,-,1.6,Tone,88.5,88.5,23,23,NN,FM,5,Custer | OPEN | Off-Air | Pueblo Ham Club | CCARC | 2016-07-14,66.2
190,ND0Q,447.175,-,5,Tone,88.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | Off-Air | Pueblo HC | CCARC | 2015-04-15
    Please help us confirm this repeater!",66.2
191,KC0CVU,449.625,-,5,Tone,107.2,88.5,23,23,NN,FM,5,Custer | OPEN | On-Air | CCARC | 2018-01-15,66.2
192,W0RM,224.6,-,1.6,Tone,100,88.5,23,23,NN,FM,5,"Gilpin | OPEN | W0RM | CCARC | 2012-11-10
    Please help us confirm this repeater!",68.1
193,N0ZSN,147.24,+,0.6,TSQL,156.7,156.7,23,23,NN,FM,5,Lake | OPEN | Off-Air | CCARC | 2016-06-30,68.6
194,W0DK,146.7,-,0.6,Tone,100,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | Boulder Co ARC | CCARC | 2013-03-17
    Please help us confirm this repeater!",69
195,W0DK,448.9,-,5,Tone,100,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | Boulder ARC | CCARC | 2013-03-17
    Please help us confirm this repeater!",69
196,W0DK,146.61,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | Off-Air | Boulder Amateur Radio Club | CCARC | 2017-05-02,69
197,KD0RG,449.925,-,5,TSQL,114.8,114.8,23,23,NN,FM,5,Adams | OPEN | On-Air | KD0RG | CCARC | 2016-07-17,69.6
198,K0DK,449.4,-,5,Tone,91.5,88.5,23,23,NN,FM,5,"Boulder | OPEN | Off-Air | BARC | CCARC | 2013-01-08
    Please help us confirm this repeater!",71.5
199,N0SZ,446.8,-,5,,88.5,88.5,23,23,NN,DIG,5,Boulder | OPEN | On-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,71.5
200,W0DK,1299.5,-,20,,88.5,88.5,23,23,NN,DIG,5,"Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2012-11-12
    Please help us confirm this repeater!",71.5
201,KC0DS,446.8625,-,5,,88.5,88.5,23,23,NN,DIG,5,Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2017-03-11,71.5
202,W0IA,449.55,-,5,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,71.5
203,K0UPS,449.25,-,5,TSQL,123,123,23,23,NN,FM,5,"Elbert | OPEN | On-Air | K0UPS Club c/o N1UPS | CCARC | 2014-09-02
    Please help us confirm this repeater!",72.1
204,KE0SJ,447.625,-,5,Tone,100,88.5,23,23,NN,FM,5,Adams | OPEN | On-Air | Intermountain Repeater Group | 2015-05-23,72.3
205,KC0DS,1283.8625,-,20,,88.5,88.5,23,23,NN,DIG,5,"Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2013-12-21
    Please help us confirm this repeater!",72.7
206,KC0DS,145.3875,-,0.6,,88.5,88.5,23,23,NN,DIG,5,"Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2012-11-12
    Please help us confirm this repeater!",72.7
207,AC0KC,447.3,-,5,Tone,107.2,88.5,23,23,NN,FM,5,"Weld | OPEN | On-Air | CCARC | 2013-01-07
    Please help us confirm this repeater!",72.8
208,W0IA,146.76,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,73.6
209,N1FSX,449.9,-,5,Tone,107.2,88.5,23,23,NN,FM,5,"Lincoln | OPEN | On-Air | CCARC | 2012-07-20
    Please help us confirm this repeater!",73.6
210,K0DK,146.73,-,0.6,TSQL,91.5,91.5,23,23,NN,FM,5,Boulder | OPEN | Off-Air | BARC | CCARC | 2017-05-02,74.1
211,N0SZ,447.75,-,5,TSQL,141.3,141.3,23,23,NN,FM,5,Boulder | OPEN | Off-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,76.2
212,W0CRA,447.975,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,Boulder | OPEN | On-Air | Colorado Repeater Association (CRA) | CCARC | 2016-09-08,76.2
213,W0JZ,146.91,+,0.6,TSQL,123,127.3,23,23,NN,FM,5,Boulder | OPEN | On-Air | 2017-04-09,76.2
214,W0IA,224.02,-,1.6,,88.5,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,76.2
215,W0CRA,145.46,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Boulder | OPEN | On-Air | Colorado Repeater Association (CRA) | CCARC | 2017-11-13,76.2
216,AC0KC,224.96,-,1.6,,88.5,88.5,23,23,NN,FM,5,"Weld | OPEN | On-Air | AC0KC | CCARC | 2012-11-12
    Please help us confirm this repeater!",76.5
217,WA4CCC,447.45,-,5,Tone,103.5,88.5,23,23,NN,FM,5,"Grand | OPEN | On-Air | W0IG | CCARC | 2013-10-26
    Please help us confirm this repeater!",76.7
218,KD0MRC,145.325,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | Chaffee Lake Amateur Repeater Association | 2018-01-14,77.1
219,W0ENO,147.27,+,0.6,TSQL,100,100,23,23,NN,FM,5,Boulder | OPEN | On-Air | Longmont ARC (LARC) | CCARC | 2017-03-11,81.1
220,W0ENO,448.8,-,5,TSQL,88.5,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Longmont ARC | CCARC | 2017-03-11,81.1
221,N0EPA,448.525,-,5,Tone,151.4,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | N0EPA | CCARC | 2017-03-11,81.1
222,K0RV,146.61,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Eagle | OPEN | On-Air | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",81.3
223,N0AFO,449.9,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,"Eagle | OPEN | Off-Air | ECHO | CCARC | unverified.
  
   Please help us confirm this repeater!",83.4
224,N0AFO,224.8,-,1.6,,88.5,88.5,23,23,NN,FM,5,"Eagle | OPEN | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",83.4
225,KB0YNA,447.65,-,5,TSQL,151.4,151.4,23,23,NN,FM,5,Gunnison | OPEN | On-Air | KB0YNA | CCARC | 2016-10-28,84.2
226,KI0HG,147.03,+,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | KI0HG | CCARC | 2017-01-20,84.3
227,KE0AE,147.06,+,0.6,Tone,103.5,88.5,23,23,NN,FM,5,Lincoln | OPEN | On-Air | BSARC | CCARC | 2018-04-04,86.2
228,N0SZ,445.075,-,5,,88.5,88.5,23,23,NN,DIG,5,Eagle | OPEN | On-Air | K2AD | CCARC | 2018-02-01,86.5
229,KB0VJJ,147.345,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Eagle | OPEN | On-Air | Colorado Connection | CCARC | 2017-01-06,87.7
230,KA0YDW,146.82,-,0.6,Tone,123,88.5,23,23,NN,FM,5,"Grand | OPEN | GCARA | CCARC | 2014-09-06
    Please help us confirm this repeater!",88.9
231,ND0Q,146.73,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Huerfano | OPEN | On-Air | Pueblo Ham Club | CCARC | 2015-04-15
    Please help us confirm this repeater!",90.5
232,K0VQ,447.05,-,5,TSQL,136.5,136.5,23,23,NN,FM,5,"Pitkin | OPEN | On-Air | Roaring Fork Amateur Repeater Cooperative | CCARC | 2012-11-10
    Please help us confirm this repeater!",95.9
233,N0FH,146.685,-,0.6,Tone,123,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Estes Valley ARC | CCARC | 2017-08-05,96.7
234,KN6VV,224.32,-,1.6,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | Off-Air | KN6VV | CCARC | 2014-03-03
    Please help us confirm this repeater!",97
235,W0LRA,449.575,-,5,Tone,100,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Loveland Rptr Assoc | CCARC | 2018-02-24,97
236,W0LRA,147.195,+,0.6,Tone,100,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Loveland Repeater Assoc | CCARC | 2016-08-18,97.1
237,N0FH,449.8,-,5,Tone,123,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Estes Valley ARC | CCARC | 2017-08-05,98.7
238,K0OJ,449.725,-,5,Tone,127.3,88.5,23,23,NN,FM,5,"Weld | OPEN | On-Air | K0OJ | CCARC | 2014-08-21
    Please help us confirm this repeater!",99.2
239,W0UPS,146.85,-,0.6,TSQL,100,100,23,23,NN,FM,5,Weld | OPEN | On-Air | Northern Colorado ARC | CCARC | 2017-05-08,99.2
240,KC0KWD,147,+,0.6,TSQL,100,100,23,23,NN,FM,5,Weld | OPEN | On-Air | Weld ARS | CCARC | 2017-05-06,100.5
241,WR0AEN,449.325,-,5,,88.5,88.5,23,23,NN,DIG,5,"Weld | OPEN | On-Air | Colorado Amateur Repeater Network (CARN) | CCARC | 2012-11-12
    Please help us confirm this repeater!",100.5
242,KC0KWD,448.475,-,5,Tone,100,88.5,23,23,NN,FM,5,Weld | OPEN | On-Air | Weld Amateur Radio Society (WARS) | CCARC | 2015-06-07,100.5
243,K0CL,146.67,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Pitkin | OPEN | On-Air | Ski Country ARC | CCARC | 2012-11-10
    Please help us confirm this repeater!",101.9
244,KB0VJJ,147.075,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Grand | OPEN | On-Air | Colorado Connection | CCARC | 2016-05-23,102.2
245,N0KM,146.64,-,0.6,TSQL,77,77,23,23,NN,FM,5,Rio Grande | OPEN | On-Air | 2016-12-25,102.9
246,N0KM,447.1,-,5,Tone,77,88.5,23,23,NN,FM,5,Saguache | OPEN | On-Air | 2017-12-13,103.3
247,K5GF,449.95,-,5,,88.5,88.5,23,23,NN,FM,5,"Gunnison | OPEN | K5GF | CCARC | 2012-11-10
    Please help us confirm this repeater!",105.3
248,W0VTL,147.12,+,0.6,,88.5,88.5,23,23,NN,FM,5,"Gunnison | OPEN | On-Air | W0VTL | CCARC | 2014-09-01
    Please help us confirm this repeater!",105.3
249,KC0ITF,147.36,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Otero | PRIVATE | On-Air | 2017-02-01,107.5
250,KC0ITF,446.75,-,5,,88.5,88.5,23,23,NN,DIG,5,Otero | PRIVATE | On-Air | 2017-02-01,107.5
251,W0FT,448.2,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | CCARC | 2017-03-11,109.6
252,KB0VJJ,145.4,-,0.8,TSQL,88.5,123,23,23,NN,FM,5,Washington | OPEN | On-Air | Colorado Connection | CCARC | 2015-11-19,127
253,W0FT,448.175,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | W0FT | CCARC | 2018-02-01,127
254,WA0JS,146.925,-,0.6,,88.5,88.5,23,23,NN,FM,5,"Mineral | OPEN | Off-Air | Creede ARC | CCARC | 2012-11-12
    Please help us confirm this repeater!",128.4
255,N0PKT,449.525,-,5,TSQL,100,100,23,23,NN,FM,5,Mineral | OPEN | On-Air | N0PKT | 2017-01-06,136.3
